"TimeUTC","GreenPower","GreenPowerLastHour","GreenPowerLastDay","GreenPowerLastWeek"
2022-12-31 07:00:00,2735,2777,2643,548
2022-12-31 08:00:00,2416,2735,2719,611
2022-12-31 09:00:00,2061,2416,2838,653
2022-12-31 10:00:00,1911,2061,3193,678
2022-12-31 11:00:00,1640,1911,3344,634
2022-12-31 12:00:00,1316,1640,3479,605
2022-12-31 13:00:00,1242,1316,3583,712
2022-12-31 14:00:00,1272,1242,3623,745
2022-12-31 15:00:00,1215,1272,3743,722
2022-12-31 16:00:00,1100,1215,3827,718
2022-12-31 17:00:00,1033,1100,3617,542
2022-12-31 18:00:00,921,1033,3572,565
2022-12-31 19:00:00,872,921,3611,646
2022-12-31 20:00:00,777,872,3726,644
2022-12-31 21:00:00,604,777,3785,664
2022-12-31 22:00:00,519,604,3788,772
2022-12-31 23:00:00,631,519,4014,1076
2023-01-01 00:00:00,785,631,3964,1159
2023-01-01 01:00:00,1063,785,3817,1247
2023-01-01 02:00:00,1246,1063,3696,1313
2023-01-01 03:00:00,1476,1246,3617,1432
2023-01-01 04:00:00,2025,1476,3403,1643
2023-01-01 05:00:00,2236,2025,3027,1765
2023-01-01 06:00:00,2356,2236,2777,1863
2023-01-01 07:00:00,2797,2356,2735,2146
2023-01-01 08:00:00,3086,2797,2416,2367
2023-01-01 09:00:00,3240,3086,2061,2428
2023-01-01 10:00:00,3588,3240,1911,2574
2023-01-01 11:00:00,3573,3588,1640,2455
2023-01-01 12:00:00,3589,3573,1316,2310
2023-01-01 13:00:00,3603,3589,1242,2186
2023-01-01 14:00:00,3609,3603,1272,2060
2023-01-01 15:00:00,3645,3609,1215,2073
2023-01-01 16:00:00,3426,3645,1100,2074
2023-01-01 17:00:00,2683,3426,1033,1900
2023-01-01 18:00:00,2259,2683,921,1900
2023-01-01 19:00:00,2277,2259,872,1940
2023-01-01 20:00:00,2056,2277,777,1960
2023-01-01 21:00:00,1806,2056,604,1918
2023-01-01 22:00:00,1613,1806,519,1824
2023-01-01 23:00:00,2046,1613,631,1220
2023-01-02 00:00:00,1829,2046,785,1177
2023-01-02 01:00:00,1593,1829,1063,1108
2023-01-02 02:00:00,1505,1593,1246,1171
2023-01-02 03:00:00,1327,1505,1476,1323
2023-01-02 04:00:00,910,1327,2025,1468
2023-01-02 05:00:00,664,910,2236,1564
2023-01-02 06:00:00,500,664,2356,1622
2023-01-02 07:00:00,417,500,2797,1852
2023-01-02 08:00:00,359,417,3086,2123
2023-01-02 09:00:00,330,359,3240,2279
2023-01-02 10:00:00,355,330,3588,2534
2023-01-02 11:00:00,323,355,3573,2581
2023-01-02 12:00:00,346,323,3589,2703
2023-01-02 13:00:00,519,346,3603,2971
2023-01-02 14:00:00,625,519,3609,3162
2023-01-02 15:00:00,748,625,3645,3303
2023-01-02 16:00:00,1047,748,3426,3344
2023-01-02 17:00:00,1302,1047,2683,3097
2023-01-02 18:00:00,1625,1302,2259,3033
2023-01-02 19:00:00,1786,1625,2277,3048
2023-01-02 20:00:00,2082,1786,2056,3019
2023-01-02 21:00:00,2276,2082,1806,2968
2023-01-02 22:00:00,2402,2276,1613,2914
2023-01-02 23:00:00,2495,2402,2046,2746
2023-01-03 00:00:00,2378,2495,1829,2656
2023-01-03 01:00:00,2307,2378,1593,2619
2023-01-03 02:00:00,2244,2307,1505,2681
2023-01-03 03:00:00,2225,2244,1327,2770
2023-01-03 04:00:00,2178,2225,910,2818
2023-01-03 05:00:00,1921,2178,664,2760
2023-01-03 06:00:00,1581,1921,500,2640
2023-01-03 07:00:00,1328,1581,417,2793
2023-01-03 08:00:00,1098,1328,359,2834
2023-01-03 09:00:00,953,1098,330,2680
2023-01-03 10:00:00,954,953,355,2783
2023-01-03 11:00:00,893,954,323,2543
2023-01-03 12:00:00,820,893,346,2446
2023-01-03 13:00:00,826,820,519,2288
2023-01-03 14:00:00,856,826,625,2153
2023-01-03 15:00:00,999,856,748,2052
2023-01-03 16:00:00,1315,999,1047,1858
2023-01-03 17:00:00,1444,1315,1302,1507
2023-01-03 18:00:00,1643,1444,1625,1303
2023-01-03 19:00:00,1907,1643,1786,1328
2023-01-03 20:00:00,2170,1907,2082,1338
2023-01-03 21:00:00,2362,2170,2276,1459
2023-01-03 22:00:00,2530,2362,2402,1701
2023-01-03 23:00:00,3032,2530,2495,2406
2023-01-04 00:00:00,3133,3032,2378,2789
2023-01-04 01:00:00,3196,3133,2307,3109
2023-01-04 02:00:00,3299,3196,2244,3325
2023-01-04 03:00:00,3393,3299,2225,3401
2023-01-04 04:00:00,3400,3393,2178,3324
2023-01-04 05:00:00,3145,3400,1921,3068
2023-01-04 06:00:00,2911,3145,1581,2796
2023-01-04 07:00:00,3040,2911,1328,2779
2023-01-04 08:00:00,3117,3040,1098,2655
2023-01-04 09:00:00,3185,3117,953,2513
2023-01-04 10:00:00,3386,3185,954,2542
2023-01-04 11:00:00,3327,3386,893,2435
2023-01-04 12:00:00,3303,3327,820,2146
2023-01-04 13:00:00,3331,3303,826,1744
2023-01-04 14:00:00,3293,3331,856,1294
2023-01-04 15:00:00,3397,3293,999,1163
2023-01-04 16:00:00,3503,3397,1315,1221
2023-01-04 17:00:00,3278,3503,1444,1368
2023-01-04 18:00:00,3314,3278,1643,1711
2023-01-04 19:00:00,3371,3314,1907,2050
2023-01-04 20:00:00,3409,3371,2170,2390
2023-01-04 21:00:00,3355,3409,2362,2668
2023-01-04 22:00:00,3220,3355,2530,2892
2023-01-04 23:00:00,3378,3220,3032,3199
2023-01-05 00:00:00,3191,3378,3133,3287
2023-01-05 01:00:00,3033,3191,3196,3273
2023-01-05 02:00:00,2979,3033,3299,3171
2023-01-05 03:00:00,3014,2979,3393,3235
2023-01-05 04:00:00,3020,3014,3400,3382
2023-01-05 05:00:00,2702,3020,3145,3248
2023-01-05 06:00:00,2291,2702,2911,3122
2023-01-05 07:00:00,2254,2291,3040,3460
2023-01-05 08:00:00,2016,2254,3117,3675
2023-01-05 09:00:00,1691,2016,3185,3657
2023-01-05 10:00:00,1394,1691,3386,3776
2023-01-05 11:00:00,1133,1394,3327,3577
2023-01-05 12:00:00,935,1133,3303,3492
2023-01-05 13:00:00,662,935,3331,3499
2023-01-05 14:00:00,470,662,3293,3512
2023-01-05 15:00:00,369,470,3397,3576
2023-01-05 16:00:00,300,369,3503,3598
2023-01-05 17:00:00,269,300,3278,3352
2023-01-05 18:00:00,308,269,3314,3331
2023-01-05 19:00:00,439,308,3371,3368
2023-01-05 20:00:00,696,439,3409,3418
2023-01-05 21:00:00,1018,696,3355,3438
2023-01-05 22:00:00,1349,1018,3220,3548
2023-01-05 23:00:00,2349,1349,3378,3643
2023-01-06 00:00:00,2735,2349,3191,3707
2023-01-06 01:00:00,3065,2735,3033,3686
2023-01-06 02:00:00,3372,3065,2979,3722
2023-01-06 03:00:00,3548,3372,3014,3697
2023-01-06 04:00:00,3570,3548,3020,3376
2023-01-06 05:00:00,3318,3570,2702,2821
2023-01-06 06:00:00,3097,3318,2291,2559
2023-01-06 07:00:00,3315,3097,2254,2643
2023-01-06 08:00:00,3311,3315,2016,2719
2023-01-06 09:00:00,2939,3311,1691,2838
2023-01-06 10:00:00,2811,2939,1394,3193
2023-01-06 11:00:00,2656,2811,1133,3344
2023-01-06 12:00:00,2619,2656,935,3479
2023-01-06 13:00:00,2479,2619,662,3583
2023-01-06 14:00:00,2398,2479,470,3623
2023-01-06 15:00:00,2453,2398,369,3743
2023-01-06 16:00:00,2440,2453,300,3827
2023-01-06 17:00:00,2248,2440,269,3617
2023-01-06 18:00:00,2161,2248,308,3572
2023-01-06 19:00:00,2168,2161,439,3611
2023-01-06 20:00:00,2026,2168,696,3726
2023-01-06 21:00:00,1890,2026,1018,3785
2023-01-06 22:00:00,1731,1890,1349,3788
2023-01-06 23:00:00,1647,1731,2349,4014
2023-01-07 00:00:00,1495,1647,2735,3964
2023-01-07 01:00:00,1447,1495,3065,3817
2023-01-07 02:00:00,1442,1447,3372,3696
2023-01-07 03:00:00,1425,1442,3548,3617
2023-01-07 04:00:00,1485,1425,3570,3403
2023-01-07 05:00:00,1492,1485,3318,3027
2023-01-07 06:00:00,1674,1492,3097,2777
2023-01-07 07:00:00,2082,1674,3315,2735
2023-01-07 08:00:00,2367,2082,3311,2416
2023-01-07 09:00:00,2464,2367,2939,2061
2023-01-07 10:00:00,2598,2464,2811,1911
2023-01-07 11:00:00,2518,2598,2656,1640
2023-01-07 12:00:00,2513,2518,2619,1316
2023-01-07 13:00:00,2552,2513,2479,1242
2023-01-07 14:00:00,2592,2552,2398,1272
2023-01-07 15:00:00,2693,2592,2453,1215
2023-01-07 16:00:00,2821,2693,2440,1100
2023-01-07 17:00:00,2783,2821,2248,1033
2023-01-07 18:00:00,2860,2783,2161,921
2023-01-07 19:00:00,3012,2860,2168,872
2023-01-07 20:00:00,3169,3012,2026,777
2023-01-07 21:00:00,3212,3169,1890,604
2023-01-07 22:00:00,3179,3212,1731,519
2023-01-07 23:00:00,3113,3179,1647,631
2023-01-08 00:00:00,3068,3113,1495,785
2023-01-08 01:00:00,2970,3068,1447,1063
2023-01-08 02:00:00,2940,2970,1442,1246
2023-01-08 03:00:00,2979,2940,1425,1476
2023-01-08 04:00:00,2919,2979,1485,2025
2023-01-08 05:00:00,2627,2919,1492,2236
2023-01-08 06:00:00,2400,2627,1674,2356
2023-01-08 07:00:00,2434,2400,2082,2797
2023-01-08 08:00:00,2413,2434,2367,3086
2023-01-08 09:00:00,2385,2413,2464,3240
2023-01-08 10:00:00,2531,2385,2598,3588
2023-01-08 11:00:00,2531,2531,2518,3573
2023-01-08 12:00:00,2487,2531,2513,3589
2023-01-08 13:00:00,2379,2487,2552,3603
2023-01-08 14:00:00,2242,2379,2592,3609
2023-01-08 15:00:00,2262,2242,2693,3645
2023-01-08 16:00:00,2269,2262,2821,3426
2023-01-08 17:00:00,2146,2269,2783,2683
2023-01-08 18:00:00,2146,2146,2860,2259
2023-01-08 19:00:00,2146,2146,3012,2277
2023-01-08 20:00:00,2136,2146,3169,2056
2023-01-08 21:00:00,2100,2136,3212,1806
2023-01-08 22:00:00,2023,2100,3179,1613
2023-01-08 23:00:00,2001,2023,3113,2046
2023-01-09 00:00:00,1976,2001,3068,1829
2023-01-09 01:00:00,1966,1976,2970,1593
2023-01-09 02:00:00,2040,1966,2940,1505
2023-01-09 03:00:00,2139,2040,2979,1327
2023-01-09 04:00:00,2145,2139,2919,910
2023-01-09 05:00:00,1898,2145,2627,664
2023-01-09 06:00:00,1613,1898,2400,500
2023-01-09 07:00:00,1471,1613,2434,417
2023-01-09 08:00:00,1288,1471,2413,359
2023-01-09 09:00:00,1167,1288,2385,330
2023-01-09 10:00:00,1131,1167,2531,355
2023-01-09 11:00:00,1089,1131,2531,323
2023-01-09 12:00:00,992,1089,2487,346
2023-01-09 13:00:00,887,992,2379,519
2023-01-09 14:00:00,816,887,2242,625
2023-01-09 15:00:00,842,816,2262,748
2023-01-09 16:00:00,812,842,2269,1047
